filename: frame000230_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.12638767800058123	area_occluded_relative_to_gtbox: 0.12638767800058123	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000467_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.08452517162471396	area_occluded_relative_to_gtbox: 0.06988939740655987	high_attention_area_occluded_slc: 0.06915045766590389	quadrants: ['1', '3']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.08452517162471396	area_occluded_relative_to_gtbox: 0.01463577421815408	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '4']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.08452517162471396	area_occluded_relative_to_gtbox: 0.052428966437833714	high_attention_area_occluded_slc: 0.15095823798627003	quadrants: ['2', '4']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.08452517162471396	area_occluded_relative_to_gtbox: 0.046731979405034325	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000467_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.08452517162471396	area_occluded_relative_to_gtbox: 0.08452517162471396	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000127_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.1323529411764706	area_occluded_relative_to_gtbox: 0.1323529411764706	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000502_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11786481967996179	area_occluded_relative_to_gtbox: 0.09636971578695963	high_attention_area_occluded_slc: 0.016200939415651622	quadrants: ['1', '2']
filename: frame000502_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11786481967996179	area_occluded_relative_to_gtbox: 0.02149510389300215	high_attention_area_occluded_slc: 0.10733619934718573	quadrants: ['1', '3']
filename: frame000502_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11786481967996179	area_occluded_relative_to_gtbox: 0.11786481967996178	high_attention_area_occluded_slc: 0.08882652655043388	quadrants: []
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.02476758944804638	high_attention_area_occluded_slc: 0.23193029398648418	quadrants: ['1', '2', '3', '4']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.09039141024321636	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.11515899969126274	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.04982676409042571	high_attention_area_occluded_slc: 0.09147199066927378	quadrants: ['1', '2', '4']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.07459435353847209	high_attention_area_occluded_slc: 0.13778258035744914	quadrants: ['2', '4']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.14021817433364206	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000452_rgb.pngbbox0	sequence: small0 big1 small2	success: False	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.16498576378168844	area_occluded_relative_to_gtbox: 0.16498576378168844	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000181_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5736228813559322	area_occluded_relative_to_gtbox: 0.5566075211864406	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000181_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5736228813559322	area_occluded_relative_to_gtbox: 0.017015360169491525	high_attention_area_occluded_slc: 0.5088056144067796	quadrants: ['1', '2', '3', '4']
filename: frame000181_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5736228813559322	area_occluded_relative_to_gtbox: 0.5736228813559322	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000495_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.11759944495837188	area_occluded_relative_to_gtbox: 0.11759944495837188	high_attention_area_occluded_slc: 0.016512488436632746	quadrants: []
filename: frame000492_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.2903930131004367	area_occluded_relative_to_gtbox: 0.27283185425177253	high_attention_area_occluded_slc: 0.03786918345306851	quadrants: ['2', '4']
filename: frame000492_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2903930131004367	area_occluded_relative_to_gtbox: 0.017561158848664132	high_attention_area_occluded_slc: 0.37885617692632767	quadrants: ['1', '2', '3', '4']
filename: frame000492_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2903930131004367	area_occluded_relative_to_gtbox: 0.29039301310043664	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000325_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.07046090688561299	area_occluded_relative_to_gtbox: 0.03539839522298936	high_attention_area_occluded_slc: 0.043720843440940474	quadrants: ['1', '3']
filename: frame000325_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.07046090688561299	area_occluded_relative_to_gtbox: 0.03506251166262363	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000325_rgb.pngbbox0	sequence: small0 small1	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.07046090688561299	area_occluded_relative_to_gtbox: 0.07046090688561299	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.04379284082254379	area_occluded_relative_to_gtbox: 0.018444743882672292	high_attention_area_occluded_slc: 0.057462846876403614	quadrants: ['4']
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.04379284082254379	area_occluded_relative_to_gtbox: 0.0253480969398715	high_attention_area_occluded_slc: 0.03829554553088445	quadrants: ['1', '3']
filename: frame000354_rgb.pngbbox0	sequence: small0 small1	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.04379284082254379	area_occluded_relative_to_gtbox: 0.043792840822543797	high_attention_area_occluded_slc: 0.01955787294705802	quadrants: []
filename: frame000517_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.18257244395844724	area_occluded_relative_to_gtbox: 0.17100874794969928	high_attention_area_occluded_slc: 0.012875888463641334	quadrants: ['4']
filename: frame000517_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18257244395844724	area_occluded_relative_to_gtbox: 0.01156369600874795	high_attention_area_occluded_slc: 0.1841580098414434	quadrants: ['1', '2', '3', '4']
filename: frame000517_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.18257244395844724	area_occluded_relative_to_gtbox: 0.18257244395844724	high_attention_area_occluded_slc: 0.02193821760524877	quadrants: []
filename: frame000512_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.11034573534573534	area_occluded_relative_to_gtbox: 0.06338481338481339	high_attention_area_occluded_slc: 0.012372762372762372	quadrants: ['1', '2']
filename: frame000512_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.11034573534573534	area_occluded_relative_to_gtbox: 0.04696092196092196	high_attention_area_occluded_slc: 0.13972738972738974	quadrants: ['1', '3']
filename: frame000512_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.11034573534573534	area_occluded_relative_to_gtbox: 0.11034573534573536	high_attention_area_occluded_slc: 0.013557388557388557	quadrants: []
filename: frame000255_rgb.pngbbox0	sequence: small0	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.059803748231966054	area_occluded_relative_to_gtbox: 0.059803748231966054	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000482_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.1984006734006734	area_occluded_relative_to_gtbox: 0.1984006734006734	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.014271891630382196	high_attention_area_occluded_slc: 0.23618771165940977	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small2	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.03981615868408321	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small2 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.05408805031446541	high_attention_area_occluded_slc: 0	quadrants: ['2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.10454765360425738	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: big1 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.11881954523463958	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.1443638122883406	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: big1 small2 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.1586357039187228	high_attention_area_occluded_slc: 0	quadrants: ['3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.014320270924044509	high_attention_area_occluded_slc: 0.3087808417997097	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: True	combination: small0 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.028592162554426703	high_attention_area_occluded_slc: 0.24707305273343008	quadrants: ['1', '2', '3', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.05413642960812772	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: True	combination: small0 small2 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.06840832123850991	high_attention_area_occluded_slc: 0.34322689888727625	quadrants: ['2', '4']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.11886792452830189	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: True	combination: small0 big1 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.1331398161586841	high_attention_area_occluded_slc: 0.1297532656023222	quadrants: ['1', '3']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small0 big1 small2	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.15868408321238509	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000241_rgb.pngbbox0	sequence: small0 big1 small2 small3	success: False	combination: small0 big1 small2 small3	high_attention_area_without_occlussion_slc: 0.17295597484276728	area_occluded_relative_to_gtbox: 0.17295597484276728	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.19032866379310345	area_occluded_relative_to_gtbox: 0.16744919950738915	high_attention_area_occluded_slc: 0.13223522167487683	quadrants: ['4']
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19032866379310345	area_occluded_relative_to_gtbox: 0.022879464285714284	high_attention_area_occluded_slc: 0.17541564039408866	quadrants: ['1', '2', '3', '4']
filename: frame000265_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.19032866379310345	area_occluded_relative_to_gtbox: 0.19032866379310343	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000216_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7331388990156763	area_occluded_relative_to_gtbox: 0.7331388990156763	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000323_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.12188084840923269	area_occluded_relative_to_gtbox: 0.06604803493449782	high_attention_area_occluded_slc: 0.10363381160324392	quadrants: ['1', '3']
filename: frame000323_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.12188084840923269	area_occluded_relative_to_gtbox: 0.05583281347473487	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000323_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.12188084840923269	area_occluded_relative_to_gtbox: 0.12188084840923269	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000138_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.39849624060150374	area_occluded_relative_to_gtbox: 0.39849624060150374	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000433_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.27565606998079795	area_occluded_relative_to_gtbox: 0.2343005476139677	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000433_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.27565606998079795	area_occluded_relative_to_gtbox: 0.04135552236683024	high_attention_area_occluded_slc: 0.22402389588222743	quadrants: ['1', '2', '3', '4']
filename: frame000433_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.27565606998079795	area_occluded_relative_to_gtbox: 0.27565606998079795	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000484_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.1660423205426749	area_occluded_relative_to_gtbox: 0.1660423205426749	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000272_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.15011794191360756	area_occluded_relative_to_gtbox: 0.15011794191360756	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000429_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.17753036437246963	area_occluded_relative_to_gtbox: 0.1410425101214575	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000429_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.17753036437246963	area_occluded_relative_to_gtbox: 0.03648785425101215	high_attention_area_occluded_slc: 0.19772267206477734	quadrants: ['1', '3']
filename: frame000429_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.17753036437246963	area_occluded_relative_to_gtbox: 0.17753036437246963	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000491_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.16014911014911015	area_occluded_relative_to_gtbox: 0.16014911014911015	high_attention_area_occluded_slc: 0.020755170755170756	quadrants: []
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.20882070181060727	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.01634353468995353	high_attention_area_occluded_slc: 0.3006729690754687	quadrants: ['1', '3', '4']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.2251642365005608	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.01398013138920045	high_attention_area_occluded_slc: 0.421927575709021	quadrants: ['1', '2', '3']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.22280083319980773	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.03032366607915398	high_attention_area_occluded_slc: 0.11099983976926775	quadrants: ['1', '3']
filename: frame000479_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.23914436788976126	area_occluded_relative_to_gtbox: 0.23914436788976126	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000229_rgb.pngbbox1	sequence: big0 small1	success: False	combination: small1	high_attention_area_without_occlussion_slc: 0.28643096034400384	area_occluded_relative_to_gtbox: 0.05843884376493072	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000229_rgb.pngbbox1	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.28643096034400384	area_occluded_relative_to_gtbox: 0.2279921165790731	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000229_rgb.pngbbox1	sequence: big0 small1	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.28643096034400384	area_occluded_relative_to_gtbox: 0.28643096034400384	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000510_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.12206422018348624	area_occluded_relative_to_gtbox: 0.0790519877675841	high_attention_area_occluded_slc: 0.032996941896024465	quadrants: ['2']
filename: frame000510_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.12206422018348624	area_occluded_relative_to_gtbox: 0.043012232415902144	high_attention_area_occluded_slc: 0.22230886850152906	quadrants: ['1', '3']
filename: frame000510_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.12206422018348624	area_occluded_relative_to_gtbox: 0.12206422018348624	high_attention_area_occluded_slc: 0.3014525993883792	quadrants: []
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small2	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.0616432413673434	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.009196598993579733	high_attention_area_occluded_slc: 0.05750043380183932	quadrants: ['1', '3', '4']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.07083984036092314	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.018523338538955405	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.0801665799062988	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.027719937532535138	high_attention_area_occluded_slc: 0.05684973104285962	quadrants: ['1', '3']
filename: frame000257_rgb.pngbbox0	sequence: small0 small1 small2	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.08936317889987853	area_occluded_relative_to_gtbox: 0.08936317889987853	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000145_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.23690687816217695	area_occluded_relative_to_gtbox: 0.23690687816217695	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000124_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6258561643835616	area_occluded_relative_to_gtbox: 0.6258561643835616	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.035081967213114754	high_attention_area_occluded_slc: 0.22867213114754098	quadrants: ['1', '2', '3', '4']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.08237704918032787	high_attention_area_occluded_slc: 0.10147540983606558	quadrants: ['1', '2', '3']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.11745901639344263	high_attention_area_occluded_slc: 0.07224590163934426	quadrants: ['1', '3']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.0788688524590164	high_attention_area_occluded_slc: 0.06273770491803278	quadrants: ['1', '2', '4']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.11395081967213115	high_attention_area_occluded_slc: 0.11449180327868852	quadrants: ['2', '4']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.16124590163934427	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000455_rgb.pngbbox0	sequence: big0 big1 small2	success: False	combination: big0 big1 small2	high_attention_area_without_occlussion_slc: 0.196327868852459	area_occluded_relative_to_gtbox: 0.196327868852459	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.02943704340352385	high_attention_area_occluded_slc: 0.3001718951439622	quadrants: ['1', '2', '3', '4']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.05957241082939407	high_attention_area_occluded_slc: 0.2448431456811345	quadrants: ['1', '2', '3', '4']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.08900945423291792	high_attention_area_occluded_slc: 0.23232703051138806	quadrants: ['1', '2', '3', '4']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.15954018048990115	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: False	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.188977223893425	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.21911259131929522	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000235_rgb.pngbbox1	sequence: big0 small1 small2	success: False	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.24854963472281907	area_occluded_relative_to_gtbox: 0.24854963472281907	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000060_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.18911498708010335	area_occluded_relative_to_gtbox: 0.18911498708010335	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000269_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.1250252525252525	area_occluded_relative_to_gtbox: 0.1250252525252525	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000056_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.318241794491176	area_occluded_relative_to_gtbox: 0.26768926274121724	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
